Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Père Achille, Le - Alphonse Daudet.epub;Alphonse Daudet;Père Achille, Le;50;PROBABLE;R3: Auteur se termine par article défini;Père Achille, Le;Alphonse Daudet
Assassins d'avant - Elisa Vix.epub;Vix, Elisa;Assassins d'avant;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Assassins d'avant;Vix, Elisa
Cacao - Jorge Amado.epub;Amado, Jorge;Cacao;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cacao;Amado, Jorge
fausse maîtresse, La - Honoré de Balzac.epub;de Balzac, Honoré;fausse maîtresse, La;50;PROBABLE;R3: Auteur se termine par article défini;fausse maîtresse, La;de Balzac, Honoré
élus, Les - Sem-Sandberg, Steve.epub;élus, Les;Sem-Sandberg, Steve;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sem-Sandberg, Steve;élus, Les
Sexus - Henri Miller.epub;Miller, Henri;Sexus;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sexus;Miller, Henri
Derzou Ouzala - Vladimir Arseniev.epub;Arseniev, Vladimir;Derzou Ouzala;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Derzou Ouzala;Arseniev, Vladimir
Projet Geminus Vitae - Olivier Morelle.epub;Morelle, Olivier;Projet Geminus Vitae;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Projet Geminus Vitae;Morelle, Olivier
Gens de Cœur - Oscar Huguenin.epub;Huguenin, Oscar;Gens de Cœur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Gens de Cœur;Huguenin, Oscar
Gustalin - Marcel Aymé.epub;Aymé, Marcel;Gustalin;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Gustalin;Aymé, Marcel
Bonne-Grâce - T. Combe.epub;Combe, T.;Bonne-Grâce;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bonne-Grâce;Combe, T.
Solal - Albert Cohen.epub;Cohen, Albert;Solal;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Solal;Cohen, Albert
Vengeance du pardon, La - Schmitt Eric-Emmanuel (1).epub;(1), Schmitt Eric-Emmanuel;Vengeance du pardon, La;50;PROBABLE;R3: Auteur se termine par article défini;Vengeance du pardon, La;(1), Schmitt Eric-Emmanuel
Main gauche, La - Guy de Maupassant.epub;de Maupassant, Guy;Main gauche, La;50;PROBABLE;R3: Auteur se termine par article défini;Main gauche, La;de Maupassant, Guy
Fleur rouge, La - Garchine.epub;Garchine;Fleur rouge, La;50;PROBABLE;R3: Auteur se termine par article défini;Fleur rouge, La;Garchine
Angevine, L' - Fallet René.epub;Fallet René;Angevine, L';50;PROBABLE;R3: Auteur se termine par article défini;Angevine, L';Fallet René
belles images, Les - Simone de Beauvoir.epub;de Beauvoir, Simone;belles images, Les;50;PROBABLE;R3: Auteur se termine par article défini;belles images, Les;de Beauvoir, Simone
Garçon de caoutchouc, Le - Grigorovitch.epub;Grigorovitch;Garçon de caoutchouc, Le;50;PROBABLE;R3: Auteur se termine par article défini;Garçon de caoutchouc, Le;Grigorovitch
Trailerpark - Russel Banks.epub;Banks, Russel;Trailerpark;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Trailerpark;Banks, Russel
Déclassés, Les - Mamine-Sibiriak.epub;Mamine-Sibiriak;Déclassés, Les;50;PROBABLE;R3: Auteur se termine par article défini;Déclassés, Les;Mamine-Sibiriak
Apparition - Graham Masterton.epub;Masterton, Graham;Apparition;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Apparition;Masterton, Graham
Cannibale - Didier Daeninckx.epub;Daeninckx, Didier;Cannibale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cannibale;Daeninckx, Didier
Sociologie de l'innovation - Gaglio Gerald.epub;Gerald, Gaglio;Sociologie de l'innovation;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sociologie de l'innovation;Gerald, Gaglio
Fin d'été - Johan Theorin.epub;Theorin, Johan;Fin d'été;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fin d'été;Theorin, Johan
Adieu, mec - M.G. Braun.epub;Braun, M.G.;Adieu, mec;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Adieu, mec;Braun, M.G.
Féerie générale - Pireyre Emmanuelle.epub;Emmanuelle, Pireyre;Féerie générale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Féerie générale;Emmanuelle, Pireyre
Carnet d'un Inconnu - Fiodor Dostoïevski.epub;Dostoïevski, Fiodor;Carnet d'un Inconnu;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Carnet d'un Inconnu;Dostoïevski, Fiodor
Tout à L'Ego - Tonino Benacquista.epub;Benacquista, Tonino;Tout à L'Ego;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tout à L'Ego;Benacquista, Tonino
Cheri-Bibi et Cecily - Jimmy Rougerie.epub;Rougerie, Jimmy;Cheri-Bibi et Cecily;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Cheri-Bibi et Cecily;Rougerie, Jimmy
Dictionnaire des idées reçues - Gustave Flaubert.epub;Flaubert, Gustave;Dictionnaire des idées reçues;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dictionnaire des idées reçues;Flaubert, Gustave
Hors de l’abri - David Lodge.epub;Lodge, David;Hors de l’abri;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hors de l’abri;Lodge, David
Critiques littéraires - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Critiques littéraires;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Critiques littéraires;Sartre, Jean-Paul
Guépard, Le - Tomasi Di Lampedusa, Giuseppe.epub;Guépard, Le;Tomasi Di Lampedusa, Giuseppe;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tomasi Di Lampedusa, Giuseppe;Guépard, Le
Crise d'otages - James Patterson.epub;Patterson, James;Crise d'otages;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Crise d'otages;Patterson, James
Amies D'Heloise, Les - de Monferrand, Helene.epub;de Monferrand, Helene;Amies D'Heloise, Les;50;PROBABLE;R3: Auteur se termine par article défini;Amies D'Heloise, Les;de Monferrand, Helene
Chinois - N'Guyen Van Loc, Le - Biographies.epub;Livres hebdo;N'Guyen Van Loc, Le;50;PROBABLE;R3: Auteur se termine par article défini;N'Guyen Van Loc, Le;Livres hebdo
Politique de l'Internationale - Michel Bakounine.epub;Bakounine, Michel;Politique de l'Internationale;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Politique de l'Internationale;Bakounine, Michel
Orlando - Virginia Woolf.epub;Woolf, Virginia;Orlando;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Orlando;Woolf, Virginia
Tentation - Stephenie Meyer.epub;Meyer, Stephenie;Tentation;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tentation;Meyer, Stephenie
Coupe, La - George Sand.epub;George Sand;Coupe, La;50;PROBABLE;R3: Auteur se termine par article défini;Coupe, La;George Sand
Antidotes - Eugène Ionesco.epub;Ionesco, Eugène;Antidotes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Antidotes;Ionesco, Eugène
Memoirs of a Geisha - Arthur Golden.epub;Golden, Arthur;Memoirs of a Geisha;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Memoirs of a Geisha;Golden, Arthur
Filles de Shanghai - Lisa See.epub;See, Lisa;Filles de Shanghai;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Filles de Shanghai;See, Lisa
Metal - Janis Jonevs.epub;Jonevs, Janis;Metal;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Metal;Jonevs, Janis
Veuf - Jean-Louis Fournier.epub;Fournier, Jean-Louis;Veuf;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Veuf;Fournier, Jean-Louis
Souvenirs d'un pas grand-chose - Charles Bukowski.epub;Bukowski, Charles;Souvenirs d'un pas grand-chose;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Souvenirs d'un pas grand-chose;Bukowski, Charles
Vilnius, Londres, Paris - Kourkov, Andrei.epub;Vilnius, Londres, Paris;Kourkov, Andrei;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Kourkov, Andrei;Vilnius, Londres, Paris
Dans son silence - Alex Michaelides.epub;Michaelides, Alex;Dans son silence;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dans son silence;Michaelides, Alex
Illusions - Haruo Umezaki.epub;Umezaki, Haruo;Illusions;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Illusions;Umezaki, Haruo
Belle du Seigneur - Albert Cohen.epub;Cohen, Albert;Belle du Seigneur;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Belle du Seigneur;Cohen, Albert
Enquêtes (Autres inquisitions) - J.-L. Borges.epub;Borges, J.-L.;Enquêtes (Autres inquisitions);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Enquêtes (Autres inquisitions);Borges, J.-L.
Radio Imagination - Seikô Itô.epub;Itô, Seikô;Radio Imagination;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Radio Imagination;Itô, Seikô
Adieu Gary Cooper - Romain Gary.epub;Gary, Romain;Adieu Gary Cooper;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Adieu Gary Cooper;Gary, Romain
dernière incarnation de Vautrin, La - Honoré de Balzac.epub;de Balzac, Honoré;dernière incarnation de Vautrin, La;50;PROBABLE;R3: Auteur se termine par article défini;dernière incarnation de Vautrin, La;de Balzac, Honoré
Multatuli - Max Havelaar.epub;Havelaar, Max;Multatuli;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Multatuli;Havelaar, Max
Manuscrit zéro - Yôko Ogawa.epub;Ogawa, Yôko;Manuscrit zéro;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Manuscrit zéro;Ogawa, Yôko
Fanfarons du Roi, Les - Paul Féval (père).epub;(père), Paul Féval;Fanfarons du Roi, Les;50;PROBABLE;R3: Auteur se termine par article défini;Fanfarons du Roi, Les;(père), Paul Féval
1957 - La Loi - Prix Goncourt.epub;La Bayadère aux doigts meurtris ou le prochain prix Goncourt;Gautraie, La;50;PROBABLE;R3: Auteur se termine par article défini;Gautraie, La;La Bayadère aux doigts meurtris ou le prochain prix Goncourt
Paycheck - Philip K. Dick.epub;Dick, Philip K.;Paycheck;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Paycheck;Dick, Philip K.
Alto Braco - Vanessa Bamberger.epub;Bamberger, Vanessa;Alto Braco;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Alto Braco;Bamberger, Vanessa
Démon mesquin, Le - Sologoub.epub;Sologoub;Démon mesquin, Le;50;PROBABLE;R3: Auteur se termine par article défini;Démon mesquin, Le;Sologoub
Pandora - Jean-Christophe Bailly.epub;Bailly, Jean-Christophe;Pandora;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pandora;Bailly, Jean-Christophe
Three Three Four - Thomas M. Disch.epub;Disch, Thomas M.;Three Three Four;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Three Three Four;Disch, Thomas M.
47 Rônins, Les - Osaragi, Jirô.epub;Rônins, Les;Osaragi, Jirô;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Osaragi, Jirô;Rônins, Les
Jeune fille à l'ouvrage - Yôko Ogawa.epub;Ogawa, Yôko;Jeune fille à l'ouvrage;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jeune fille à l'ouvrage;Ogawa, Yôko
Humiliés et Offensés - Fyodor Mikhailovich Dostoyevsky.epub;Dostoyevsky, Fyodor Mikhailovich;Humiliés et Offensés;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Humiliés et Offensés;Dostoyevsky, Fyodor Mikhailovich
Ne m'appelle pas Capitaine - Lyonel Trouillot.epub;Trouillot, Lyonel;Ne m'appelle pas Capitaine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ne m'appelle pas Capitaine;Trouillot, Lyonel
Mobile home - Marion Vernoux.epub;Vernoux, Marion;Mobile home;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mobile home;Vernoux, Marion
Raboliot - Maurice Genevoix.epub;Genevoix, Maurice;Raboliot;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Raboliot;Genevoix, Maurice
Impurs - David Vann.epub;Vann, David;Impurs;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Impurs;Vann, David
Claudie Gallay - Les Années Cerises.epub;Cerises, Les Années;Claudie Gallay;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Claudie Gallay;Cerises, Les Années
Ouvrez - Nathalie Sarraute.epub;Sarraute, Nathalie;Ouvrez;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ouvrez;Sarraute, Nathalie
Double nationalité - Nina Yargekov.epub;Yargekov, Nina;Double nationalité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Double nationalité;Yargekov, Nina
Pour trois couronnes - François Garde.epub;Garde, François;Pour trois couronnes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pour trois couronnes;Garde, François
Fugues - Philippe Sollers.epub;Sollers, Philippe;Fugues;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fugues;Sollers, Philippe
DANS LA COLONIE PÉNITENTIAIRE - Franz Kafka.epub;Kafka, Franz;DANS LA COLONIE PÉNITENTIAIRE;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;DANS LA COLONIE PÉNITENTIAIRE;Kafka, Franz
Ascension - Vincent Delecroix.epub;Delecroix, Vincent;Ascension;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ascension;Delecroix, Vincent
Hérétiques - Leonardo Padura.epub;Padura, Leonardo;Hérétiques;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hérétiques;Padura, Leonardo
Anatomie d'un soldat - Harry Parker.epub;Parker, Harry;Anatomie d'un soldat;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anatomie d'un soldat;Parker, Harry
Princesse De Landover - Terry Brooks.epub;Brooks, Terry;Princesse De Landover;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Princesse De Landover;Brooks, Terry
Dernier inventaire avant liquidation - Frédéric Beigbeder.epub;Beigbeder, Frédéric;Dernier inventaire avant liquidation;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dernier inventaire avant liquidation;Beigbeder, Frédéric
Mexique insurgé, Le - John Reed, 1914 (1975).epub;John Reed, 1914;Mexique insurgé, Le;50;PROBABLE;R3: Auteur se termine par article défini;Mexique insurgé, Le;John Reed, 1914
Vendetta, La - Honoré de Balzac.epub;de Balzac, Honoré;Vendetta, La;50;PROBABLE;R3: Auteur se termine par article défini;Vendetta, La;de Balzac, Honoré
Mato Grosso - Ian Manook.epub;Manook, Ian;Mato Grosso;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mato Grosso;Manook, Ian
Sous les yeux d'Occident - Joseph Conrad.epub;Conrad, Joseph;Sous les yeux d'Occident;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sous les yeux d'Occident;Conrad, Joseph
Hôtel Saint-Georges - Rachid Boudjedra.epub;Boudjedra, Rachid;Hôtel Saint-Georges;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hôtel Saint-Georges;Boudjedra, Rachid
nuit - Élie Wiesel, La - Biographies.epub;Biographies;Élie Wiesel, La;50;PROBABLE;R3: Auteur se termine par article défini;Élie Wiesel, La;Biographies
Conspiration des milliardaires - Tome II - À coups de milliards, La - Gustave Le Rouge.epub;Le Rouge, Gustave;À coups de milliards, La;50;PROBABLE;R3: Auteur se termine par article défini;À coups de milliards, La;Le Rouge, Gustave
Blade runner - Philip K. Dick.epub;Dick, Philip K.;Blade runner;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Blade runner;Dick, Philip K.
Pour celle qui est assise dans le noir à m'attendre - António Lobo Antunes.epub;Antunes, António Lobo;Pour celle qui est assise dans le noir à m'attendre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pour celle qui est assise dans le noir à m'attendre;Antunes, António Lobo
Terminus radieux - Antoine Volodine.epub;Volodine, Antoine;Terminus radieux;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Terminus radieux;Volodine, Antoine
Jacq,Christian [-19] Toutânkhamon, L'ultime secret (2008) french.zzz.epub;Toutânkhamon, L'ultime secret;Jacq,Christian;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jacq,Christian;Toutânkhamon, L'ultime secret
Poèmes - Jean Jaurès.epub;Jaurès, Jean;Poèmes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Poèmes;Jaurès, Jean
Dissolution - C. J. Sansom.epub;Sansom, C. J.;Dissolution;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dissolution;Sansom, C. J.
Yamabuki - Aki Shimazaki.epub;Shimazaki, Aki;Yamabuki;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Yamabuki;Shimazaki, Aki
Denise au Ventoux - Michel Jullien.epub;Jullien, Michel;Denise au Ventoux;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Denise au Ventoux;Jullien, Michel
Fantômes - Ivan Sergeyevich Turgenev.epub;Turgenev, Ivan Sergeyevich;Fantômes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fantômes;Turgenev, Ivan Sergeyevich
Sociologie des tendances - Guillaume Erner.epub;Erner, Guillaume;Sociologie des tendances;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sociologie des tendances;Erner, Guillaume
Bracelet de grenats, Le - Kouprine.epub;Kouprine;Bracelet de grenats, Le;50;PROBABLE;R3: Auteur se termine par article défini;Bracelet de grenats, Le;Kouprine
Lois de l'apogée, Les - Jean LE GALL.epub;LE GALL, Jean;Lois de l'apogée, Les;50;PROBABLE;R3: Auteur se termine par article défini;Lois de l'apogée, Les;LE GALL, Jean
Rimbaud en Abyssinie - Alain Borer.epub;Borer, Alain;Rimbaud en Abyssinie;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Rimbaud en Abyssinie;Borer, Alain
Blanc, Un - Mika Biermann.epub;Biermann, Mika;Blanc, Un;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Blanc, Un;Biermann, Mika
Bibi - Victor-Lévy Beaulieu.epub;Beaulieu, Victor-Lévy;Bibi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Bibi;Beaulieu, Victor-Lévy
Garçons, Les - Henry de Montherlant.epub;de Montherlant, Henry;Garçons, Les;50;PROBABLE;R3: Auteur se termine par article défini;Garçons, Les;de Montherlant, Henry
Mimi - Jean-Michel Décugis.epub;Décugis, Jean-Michel;Mimi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mimi;Décugis, Jean-Michel
Choke - Chuck Palahniuk.epub;Palahniuk, Chuck;Choke;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Choke;Palahniuk, Chuck
Paris insolite. - Jean-Paul Clebert.epub;Clebert, Jean-Paul;Paris insolite.;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Paris insolite.;Clebert, Jean-Paul
Qu'attendent les singes - Yasmina Khadra.epub;Khadra, Yasmina;Qu'attendent les singes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Qu'attendent les singes;Khadra, Yasmina
Tes dernières volontés - Laura Lippman.epub;Lippman, Laura;Tes dernières volontés;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Tes dernières volontés;Lippman, Laura
Karst - David Humbert.epub;Humbert, David;Karst;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Karst;Humbert, David
Dernier Seigneur de Marsad(le) - Charif Majdalani.epub;Majdalani, Charif;Dernier Seigneur de Marsad(le);50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dernier Seigneur de Marsad(le);Majdalani, Charif
Lettres à Véra - Vladimir Nabokov.epub;Nabokov, Vladimir;Lettres à Véra;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Lettres à Véra;Nabokov, Vladimir
Michel Bôle-Richard - Michel Bôle Richard.epub;Richard, Michel Bôle;Michel Bôle-Richard;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Michel Bôle-Richard;Richard, Michel Bôle
Sérotonine - Michel Houellebecq.epub;Houellebecq, Michel;Sérotonine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sérotonine;Houellebecq, Michel
L’art de voir - Aldous Huxley.epub;Huxley, Aldous;L’art de voir;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;L’art de voir;Huxley, Aldous
Absalon, Absalon ! - Faulkner, William.epub;Absalon, Absalon !;Faulkner, William;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Faulkner, William;Absalon, Absalon !
Madame de Saint-Sulpice - Alphonse Boudard.epub;Boudard, Alphonse;Madame de Saint-Sulpice;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Madame de Saint-Sulpice;Boudard, Alphonse
Soleil liquide, Le - Kouprine.epub;Kouprine;Soleil liquide, Le;50;PROBABLE;R3: Auteur se termine par article défini;Soleil liquide, Le;Kouprine
Ce cher disparu - Susan Isaacs.epub;Isaacs, Susan;Ce cher disparu;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ce cher disparu;Isaacs, Susan
Esprit Chien - Luc Lang.epub;Lang, Luc;Esprit Chien;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Esprit Chien;Lang, Luc
Loup blanc, Le - Paul Féval (père).epub;(père), Paul Féval;Loup blanc, Le;50;PROBABLE;R3: Auteur se termine par article défini;Loup blanc, Le;(père), Paul Féval
Jeunesse, Une - Patrick Modiano.epub;Modiano, Patrick;Jeunesse, Une;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jeunesse, Une;Modiano, Patrick
Amoureuses, Les - Alphonse Daudet.epub;Amoureuses, Les;Alphonse Daudet;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Alphonse Daudet;Amoureuses, Les
Paris est une fête - Ernest Hemingway.epub;Hemingway, Ernest;Paris est une fête;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Paris est une fête;Hemingway, Ernest
Je suis là - Clélie Avit.epub;Avit, Clélie;Je suis là;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Je suis là;Avit, Clélie
Taxi - Carlos Zanón.epub;Zanón, Carlos;Taxi;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Taxi;Zanón, Carlos
Milarepa - Eric-Emmanuel Schmitt.epub;Schmitt, Eric-Emmanuel;Milarepa;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Milarepa;Schmitt, Eric-Emmanuel
Dans le terrier du lapin blanc - Juan Pablo Villalobos.epub;Villalobos, Juan Pablo;Dans le terrier du lapin blanc;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dans le terrier du lapin blanc;Villalobos, Juan Pablo
King of Ice - Michel Honaker.epub;Honaker, Michel;King of Ice;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;King of Ice;Honaker, Michel
