Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Coelho,Paulo [] Guerrier de lumière - Tome 2 (2008) french.feed.epub;Coelho,Paulo;Guerrier de lumière - Tome 2;170;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Coelho' dans TITRE;Guerrier de lumière - Tome 2;Coelho,Paulo
Carvalho_ Milenio I _ II (pack) - Manuel Vázquez Montalbán.epub;Montalbán, Manuel Vázquez;Carvalho_ Milenio I _ II (pack);270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Montalbán' dans TITRE;Carvalho_ Milenio I _ II (pack);Montalbán, Manuel Vázquez
Deux Amis de Bourbonne, Les - Denis Diderot.epub;Diderot, Denis;Deux Amis de Bourbonne, Les;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Diderot' dans TITRE;Deux Amis de Bourbonne, Les;Diderot, Denis
Denise au Ventoux - Michel Jullien.epub;Jullien, Michel;Denise au Ventoux;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Denise au Ventoux;Jullien, Michel
Fantômes - Ivan Sergeyevich Turgenev.epub;Turgenev, Ivan Sergeyevich;Fantômes;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Turgenev' dans TITRE;Fantômes;Turgenev, Ivan Sergeyevich
Singe, L'Idiot Et Autres Gens (1901), Le - William Chambers Morrow.epub;Morrow, William Chambers;Singe, L'Idiot Et Autres Gens , Le;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Singe, L'Idiot Et Autres Gens , Le;Morrow, William Chambers
Cinq Semaines en ballon (Édition Originale Illustrée) - Jules Verne.epub;Verne, Jules;Cinq Semaines en ballon (Édition Originale Illustrée);270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Cinq Semaines en ballon (Édition Originale Illustrée);Verne, Jules
Sociologie des tendances - Guillaume Erner.epub;Erner, Guillaume;Sociologie des tendances;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Sociologie des tendances;Erner, Guillaume
Pâturages du ciel, Les - John Steinbeck.epub;Steinbeck, John;Pâturages du ciel, Les;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Steinbeck' dans TITRE;Pâturages du ciel, Les;Steinbeck, John
Zévaco,Michel [-12b] Fiorinda-la-Belle (1920-posthume) french.zzz.epub;Zévaco,Michel;Fiorinda-la-Belle (1920-posthume);130;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Nom d'auteur connu 'Zévaco' dans TITRE;Fiorinda-la-Belle (1920-posthume);Zévaco,Michel
Rimbaud en Abyssinie - Alain Borer.epub;Borer, Alain;Rimbaud en Abyssinie;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Rimbaud en Abyssinie;Borer, Alain
Oeuvres complètes, tome 10 (Littérature étrangère) (French Edition) - Ismail Kadaré.epub;Kadaré, Ismail;Oeuvres complètes, tome 10 (Littérature étrangère) (French Edition);160;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Oeuvres complètes, tome 10 (Littérature étrangère) (French Edition);Kadaré, Ismail
Blanc, Un - Mika Biermann.epub;Biermann, Mika;Blanc, Un;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Biermann' dans TITRE;Blanc, Un;Biermann, Mika
Bibi - Victor-Lévy Beaulieu.epub;Beaulieu, Victor-Lévy;Bibi;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Beaulieu' dans TITRE;Bibi;Beaulieu, Victor-Lévy
Mimi - Jean-Michel Décugis.epub;Décugis, Jean-Michel;Mimi;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Mimi;Décugis, Jean-Michel
Choke - Chuck Palahniuk.epub;Palahniuk, Chuck;Choke;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Choke;Palahniuk, Chuck
Qui suis-je _ - Michel Bakounine.epub;Bakounine, Michel;Qui suis-je _;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Qui suis-je _;Bakounine, Michel
Paris insolite. - Jean-Paul Clebert.epub;Clebert, Jean-Paul;Paris insolite.;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Paris insolite.;Clebert, Jean-Paul
Dumas,Alexandre {père} [] Dieu dispose - Tome 2.epub;Dumas,Alexandre;Dieu dispose - Tome 2;110;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Dieu dispose - Tome 2;Dumas,Alexandre
Qu'attendent les singes - Yasmina Khadra.epub;Khadra, Yasmina;Qu'attendent les singes;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Khadra' dans TITRE;Qu'attendent les singes;Khadra, Yasmina
Anna Karénine - Troisième Partie - Léon Tolstoï.epub;Tolstoï, Léon;Troisième Partie;310;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Tolstoï' dans TITRE;Troisième Partie;Tolstoï, Léon
Mystère de Paris - Tome IV, Les - Eugène Sue.epub;Sue, Eugène;Tome IV, Les;330;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Sue' dans TITRE;Tome IV, Les;Sue, Eugène
Tes dernières volontés - Laura Lippman.epub;Lippman, Laura;Tes dernières volontés;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Tes dernières volontés;Lippman, Laura
Paradis perdu _ Cinquième colonne - Ernest Hemingway.epub;Hemingway, Ernest;Paradis perdu _ Cinquième colonne;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Hemingway' dans TITRE;Paradis perdu _ Cinquième colonne;Hemingway, Ernest
Ensemble encore suivi de Perambulans in noctem - Yves Bonnefoy.epub;Bonnefoy, Yves;Ensemble encore suivi de Perambulans in noctem;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Bonnefoy' dans TITRE;Ensemble encore suivi de Perambulans in noctem;Bonnefoy, Yves
Karst - David Humbert.epub;Humbert, David;Karst;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Humbert' dans TITRE;Karst;Humbert, David
Infortunes de la vertu, Les - Marquis (de) Sade.epub;Sade, Marquis (de);Infortunes de la vertu, Les;190;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Sade' dans TITRE;Infortunes de la vertu, Les;Sade, Marquis (de)
Dernier Seigneur de Marsad(le) - Charif Majdalani.epub;Majdalani, Charif;Dernier Seigneur de Marsad(le);270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Majdalani' dans TITRE;Dernier Seigneur de Marsad(le);Majdalani, Charif
Lettres à Véra - Vladimir Nabokov.epub;Nabokov, Vladimir;Lettres à Véra;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Nabokov' dans TITRE;Lettres à Véra;Nabokov, Vladimir
Michel Bôle-Richard - Michel Bôle Richard.epub;Richard, Michel Bôle;Michel Bôle-Richard;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Michel Bôle-Richard;Richard, Michel Bôle
Art De Jouir, L' - Michel Onfray.epub;Onfray, Michel;Art De Jouir, L';290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Onfray' dans TITRE;Art De Jouir, L';Onfray, Michel
Petite, La - Michèle Halberstadt.epub;Halberstadt, Michèle;Petite, La;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Petite, La;Halberstadt, Michèle
Sérotonine - Michel Houellebecq.epub;Houellebecq, Michel;Sérotonine;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Houellebecq' dans TITRE;Sérotonine;Houellebecq, Michel
Petite Fille du phare, La - Christophe Ferré.epub;Ferré, Christophe;Petite Fille du phare, La;190;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Ferré' dans TITRE;Petite Fille du phare, La;Ferré, Christophe
Trait bleu_ Présélection _Polar _ 2015 du meilleuman francophone (French Edition) - Jacques Bablon.epub;Bablon, Jacques;Trait bleu_ Présélection _Polar _ 2015 du meilleuman francophone (French Edition);150;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Chiffres dans AUTEUR;Trait bleu_ Présélection _Polar _ 2015 du meilleuman francophone (French Edition);Bablon, Jacques
L’art de voir - Aldous Huxley.epub;Huxley, Aldous;L’art de voir;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Huxley' dans TITRE;L’art de voir;Huxley, Aldous
Affaire de la pucelle de la rue Ormea, L' - Amara Lakhous.epub;Lakhous, Amara;Affaire de la pucelle de la rue Ormea, L';130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Affaire de la pucelle de la rue Ormea, L';Lakhous, Amara
Réfectoire un Soir et une Piscine Sous la Pluie_ i de un Thé Qui Ne Refroidit Pas, Le - Yōko Ogawa.epub;Ogawa, Yōko;Réfectoire un Soir et une Piscine Sous la Pluie_ i de un Thé Qui Ne Refroidit Pas, Le;190;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Ogawa' dans TITRE;Réfectoire un Soir et une Piscine Sous la Pluie_ i de un Thé Qui Ne Refroidit Pas, Le;Ogawa, Yōko
Frères Karamazov, Les - Fyodor Mikhailovich Dostoyevsky.epub;Dostoyevsky, Fyodor Mikhailovich;Frères Karamazov, Les;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Dostoyevsky' dans TITRE;Frères Karamazov, Les;Dostoyevsky, Fyodor Mikhailovich
"Mathias Sandorf; Part I_ The Conspirators of Trieste - Jules Verne.epub";Verne, Jules;"Mathias Sandorf; Part I_ The Conspirators of Trieste";270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;"Mathias Sandorf; Part I_ The Conspirators of Trieste";Verne, Jules
Faber_ Le destructeur - Tristan Garcia.epub;Garcia, Tristan;Faber_ Le destructeur;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Garcia' dans TITRE;Faber_ Le destructeur;Garcia, Tristan
Délices de Tokyo, Les - Durian Sukegawa.epub;Sukegawa, Durian;Délices de Tokyo, Les;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Délices de Tokyo, Les;Sukegawa, Durian
Et puis, Paulette_. - Barbara Constantine.epub;Constantine, Barbara;Et puis, Paulette_.;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Constantine' dans TITRE;Et puis, Paulette_.;Constantine, Barbara
Weber,David [Honor Harrington-12b] En Mission - Tome 2 (2010) french.zzz.epub;Weber,David;En Mission - Tome 2;170;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Weber' dans TITRE;En Mission - Tome 2;Weber,David
Madame de Saint-Sulpice - Alphonse Boudard.epub;Boudard, Alphonse;Madame de Saint-Sulpice;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Boudard' dans TITRE;Madame de Saint-Sulpice;Boudard, Alphonse
Ce cher disparu - Susan Isaacs.epub;Isaacs, Susan;Ce cher disparu;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Ce cher disparu;Isaacs, Susan
Esprit Chien - Luc Lang.epub;Lang, Luc;Esprit Chien;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Lang' dans TITRE;Esprit Chien;Lang, Luc
Tropique du Cancer suivi de Tropique du Capricorne - Henry Miller.epub;Miller, Henry;Tropique du Cancer suivi de Tropique du Capricorne;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Miller' dans TITRE;Tropique du Cancer suivi de Tropique du Capricorne;Miller, Henry
Énigme, L' - Jules Lermina.epub;Lermina, Jules;Énigme, L';130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Énigme, L';Lermina, Jules
Jeunesse, Une - Patrick Modiano.epub;Modiano, Patrick;Jeunesse, Une;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Modiano' dans TITRE;Jeunesse, Une;Modiano, Patrick
Amoureuses, Les - Alphonse Daudet.epub;Amoureuses, Les;Alphonse Daudet;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Alphonse Daudet;Amoureuses, Les
Mystère de Paris - Tome I, Les - Eugène Sue.epub;Sue, Eugène;Tome I, Les;330;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Sue' dans TITRE;Tome I, Les;Sue, Eugène
Paris est une fête - Ernest Hemingway.epub;Hemingway, Ernest;Paris est une fête;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Hemingway' dans TITRE;Paris est une fête;Hemingway, Ernest
Zola,Emile [Les trois villes-2] Rome 1896) french.zzz.epub;Zola,Emile;Rome 1896);130;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Nom d'auteur connu 'Zola' dans TITRE;Rome 1896);Zola,Emile
Je suis là - Clélie Avit.epub;Avit, Clélie;Je suis là;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Je suis là;Avit, Clélie
Souvenirs entomologiques - Livre X - Jean-Henri Fabre.epub;Fabre, Jean-Henri;Livre X;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Fabre' dans TITRE;Livre X;Fabre, Jean-Henri
Taxi - Carlos Zanón.epub;Zanón, Carlos;Taxi;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Taxi;Zanón, Carlos
Dickens,Charles [] David Copperfield - Tome 2 [1850) french.zzz.epub;Dickens,Charles;David Copperfield - Tome 2 [1850);170;CERTAIN;Auteur n'est pas au format standard | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Dickens' dans TITRE;David Copperfield - Tome 2 [1850);Dickens,Charles
Je suis le genre de fille - Nathalie Kuperman.epub;Kuperman, Nathalie;Je suis le genre de fille;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Je suis le genre de fille;Kuperman, Nathalie
Milarepa - Eric-Emmanuel Schmitt.epub;Schmitt, Eric-Emmanuel;Milarepa;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Schmitt' dans TITRE;Milarepa;Schmitt, Eric-Emmanuel
Cathédrale, La - Joris-Karl Huysmans.epub;Huysmans, Joris-Karl;Cathédrale, La;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Huysmans' dans TITRE;Cathédrale, La;Huysmans, Joris-Karl
Moine Ou Le Pacte Infernal. Tome 4, Le - Lewis-m.epub;Lewis-m;Moine Ou Le Pacte Infernal. Tome 4, Le;130;CERTAIN;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Moine Ou Le Pacte Infernal. Tome 4, Le;Lewis-m
Dans le terrier du lapin blanc - Juan Pablo Villalobos.epub;Villalobos, Juan Pablo;Dans le terrier du lapin blanc;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Dans le terrier du lapin blanc;Villalobos, Juan Pablo
Caoutchouc décidément (French Edition), Le - Éric Chevillard.epub;Chevillard, Éric;Caoutchouc décidément (French Edition), Le;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Caoutchouc décidément (French Edition), Le;Chevillard, Éric
King of Ice - Michel Honaker.epub;Honaker, Michel;King of Ice;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;King of Ice;Honaker, Michel
Private Londres - James Patterson.epub;Patterson, James;Private Londres;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Patterson' dans TITRE;Private Londres;Patterson, James
Aspetta primavera, Bandini - John Fante.epub;Fante, John;Aspetta primavera, Bandini;240;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Nom d'auteur connu 'Fante' dans TITRE;Aspetta primavera, Bandini;Fante, John
Morphine - Szczepan Twardoch.epub;Twardoch, Szczepan;Morphine;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Morphine;Twardoch, Szczepan
Chaleur (French Edition) - Joseph Incardona.epub;Incardona, Joseph;Chaleur (French Edition);110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Chaleur (French Edition);Incardona, Joseph
On ne badine pas avec l'Infini - Henri Roorda.epub;Roorda, Henri;On ne badine pas avec l'Infini;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Roorda' dans TITRE;On ne badine pas avec l'Infini;Roorda, Henri
Danse Avec L'Ange - Ake Edwardson.epub;Edwardson, Ake;Danse Avec L'Ange;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Edwardson' dans TITRE;Danse Avec L'Ange;Edwardson, Ake
Mémoire des embruns, La - Karen Viggers.epub;Viggers, Karen;Mémoire des embruns, La;130;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR;Mémoire des embruns, La;Viggers, Karen
Kirinyaga - Mike Resnick.epub;Resnick, Mike;Kirinyaga;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Resnick' dans TITRE;Kirinyaga;Resnick, Mike
Infortuné Fiancé d'Aurélia, L' - Mark Twain.epub;Twain, Mark;Infortuné Fiancé d'Aurélia, L';290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Twain' dans TITRE;Infortuné Fiancé d'Aurélia, L';Twain, Mark
Adopte-moi ! - Sinéad Moriarty.epub;Moriarty, Sinéad;Adopte-moi !;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Adopte-moi !;Moriarty, Sinéad
Apocalypse Junction - Michel Honaker.epub;Honaker, Michel;Apocalypse Junction;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Apocalypse Junction;Honaker, Michel
93 Panthers - Jilali Hamham.epub;Hamham, Jilali;Panthers;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Panthers;Hamham, Jilali
juif errant - Tome II, Le - Eugène Sue.epub;Sue, Eugène;Tome II, Le;330;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR | Nom d'auteur connu 'Sue' dans TITRE;Tome II, Le;Sue, Eugène
Mariage de Loti, Le - Pierre Loti.epub;Loti, Pierre;Mariage de Loti, Le;290;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Article défini en fin d'AUTEUR | Nom d'auteur connu 'Loti' dans TITRE;Mariage de Loti, Le;Loti, Pierre
Homo Erectus - Tonino Benacquista.epub;Benacquista, Tonino;Homo Erectus;270;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur connu trouvé dans le TITRE | Auteur n'est pas au format standard | Nom d'auteur connu 'Benacquista' dans TITRE;Homo Erectus;Benacquista, Tonino
Carry On - Rainbow Rowell.epub;Rowell, Rainbow;Carry On;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Carry On;Rowell, Rainbow
Saga Des Émigrants - Livre 1, La - Vilhelm Moberg.epub;Moberg, Vilhelm;Livre 1, La;170;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;Livre 1, La;Moberg, Vilhelm
Rêve de fer - Norman Spinrad.epub;Spinrad, Norman;Rêve de fer;110;CERTAIN;Format 'Nom, Prénom' dans le TITRE | Auteur n'est pas au format standard;Rêve de fer;Spinrad, Norman
