Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Cook,Glen [Compagnie noire-3-Livres de la pierre scintillante-1] Saisons funestes (1996) french.zzz.epub;Cook,Glen;Saisons funestes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cook' dans TITRE;Saisons funestes;Cook,Glen
Zola,Emile [Rougon-Macquart-11] Au Bonheur Des Dames (1883) french.zzz.epub;Zola,Emile;Au Bonheur Des Dames;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zola' dans TITRE;Au Bonheur Des Dames;Zola,Emile
Jonquet,Thierry [R-15] Ils sont votre épouvante et vous êtes leur crainte (2006) french.zzz.epub;Jonquet,Thierry;Ils sont votre épouvante et vous êtes leur crainte;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Jonquet' dans TITRE;Ils sont votre épouvante et vous êtes leur crainte;Jonquet,Thierry
King,Stephen [] Marche ou crêve (1979) french.Alex.epub;King,Stephen;Marche ou crêve;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Marche ou crêve;King,Stephen
Verne,Jules [Voyages extraordinaires-42] Mistress Branican (1891) french.zzz.epub;Verne,Jules;Mistress Branican;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Mistress Branican;Verne,Jules
Dahl,Roald [Charlie-1] Charlie et la chocolaterie (1964) french.Alex.epub;Dahl,Roald;Charlie et la chocolaterie;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dahl' dans TITRE;Charlie et la chocolaterie;Dahl,Roald
Pratchett,Terry [Les annales du disque-monde-07] Pyramides (1989) Fantasy .A.epub;Pratchett,Terry;Pyramides;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;Pyramides;Pratchett,Terry
Bande Cadet - Les Habits Noirs - Tome VIII, La - Paul Féval (père).epub;(père), Paul Féval;Tome VIII, La;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome VIII, La;(père), Paul Féval
Reichs,Kathy [Temperance Brennan-01] Déjà dead (1998) french.zzz.epub;Reichs,Kathy;Déjà dead;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Reichs' dans TITRE;Déjà dead;Reichs,Kathy
Asimov,Isaac [] Noël sur Ganymède (1972) french.Alex.epub;Asimov,Isaac;Noël sur Ganymède;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Asimov' dans TITRE;Noël sur Ganymède;Asimov,Isaac
Roman russe, Le - E.-M. de Vogüé.epub;de Vogüé, E.-M.;Roman russe, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Roman russe, Le;de Vogüé, E.-M.
Smith,Lisa J. [Le cercle secret-01] Initiation.epub;Smith,Lisa J.;Initiation;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Smith' dans TITRE;Initiation;Smith,Lisa J.
Sand,George [-57a] Consuelo - Tome 1 (1843) french.zzz.epub;Consuelo, Tome I (Dodo Press);Sand, George;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Sand, George;Consuelo, Tome I (Dodo Press)
Vautrin,Jean [] Billy-ze-kick (2011) french.zzz.epub;Vautrin,Jean;Billy-ze-kick;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Vautrin' dans TITRE;Billy-ze-kick;Vautrin,Jean
Dastier,Dan {Chantepie,Yves} [-33] Shan-Aya (1983) Science-fiction .Z.epub;Dastier,Dan;Shan-Aya;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dastier' dans TITRE;Shan-Aya;Dastier,Dan
Merle,Robert [-06] Malevil (1972) french.zzz.epub;Merle,Robert;Malevil;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Merle' dans TITRE;Malevil;Merle,Robert
Hugo,Victor [Les misérables-1] Fantine (1862) french.feed.epub;Hugo,Victor;Fantine;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hugo' dans TITRE;Fantine;Hugo,Victor
David,Michel [A l'ombre du clocher-4] Au rythme des saisons.epub;David,Michel;Au rythme des saisons;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'David' dans TITRE;Au rythme des saisons;David,Michel
Edwardson,Ake [Erik Winter-04] Je voudrais que cela ne finisse jamais (2000) french.Alex.epub;Edwardson,Ake;Je voudrais que cela ne finisse jamais;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Edwardson' dans TITRE;Je voudrais que cela ne finisse jamais;Edwardson,Ake
Barjavel,René [] Béni soit l'atome (1974) french.zzz.epub;Barjavel,René;Béni soit l'atome;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Barjavel' dans TITRE;Béni soit l'atome;Barjavel,René
Keyes,Marian [] Chez les anges (.) french.zzz.epub;Keyes,Marian;Chez les anges (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Keyes' dans TITRE;Chez les anges (.);Keyes,Marian
Pratchett,Terry [Les annales du disque-monde-05] Sourcellerie (1988) Fantasy .A.epub;Pratchett,Terry;Sourcellerie;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;Sourcellerie;Pratchett,Terry
Hacking.Interdit.FRENCH.EBOOK.PDF [bilel411] - Inconnu(e).epub;Inconnu(e);Hacking.Interdit.FRENCH.EBOOK.PDF [bilel411];70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Hacking.Interdit.FRENCH.EBOOK.PDF [bilel411];Inconnu(e)
Cast,P.C. & Cast,Kristin [La maison de la nuit-02] Trahie (.) french.zzz.epub;Cast,P.C. & Cast,Kristin;Trahie (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cast' dans TITRE;Trahie (.);Cast,P.C. & Cast,Kristin
Hérault,Paul-Jean [Cycle de Cal de Ter-04] Hors contrôle (1979) Science-fiction .Z.epub;Hérault,Paul-Jean;Hors contrôle;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hérault' dans TITRE;Hors contrôle;Hérault,Paul-Jean
Aimard,Gustave & Auriac,Jules-Berlioz d' [] Jim l'indien (1867) french.zzz.epub;Aimard,Gustave & Auriac,Jules-Berlioz d';Jim l'indien;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Aimard' dans TITRE;Jim l'indien;Aimard,Gustave & Auriac,Jules-Berlioz d'
Dard,Frédéric [R-29] Quelqu'un marchait sur ma tombe (1963) french.Alex.epub;Dard,Frédéric;Quelqu'un marchait sur ma tombe;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Quelqu'un marchait sur ma tombe;Dard,Frédéric
Goodis,David [] Tirez sur le pianiste (1956) french.zzz.epub;Goodis,David;Tirez sur le pianiste;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Goodis' dans TITRE;Tirez sur le pianiste;Goodis,David
Hamilton,Peter F. [Trilogie du vide-3] Vide en évolution (2010) french.Alex.epub;Hamilton,Peter F.;Vide en évolution;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Vide en évolution;Hamilton,Peter F.
Watts,Alan [] Eloge de l'insécurité.epub;Watts,Alan;Eloge de l'insécurité;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Watts' dans TITRE;Eloge de l'insécurité;Watts,Alan
Brin,David [Le cycle de l'élévation-1] Jusqu'au coeur du Soleil (1980) french.zzz.epub;Brin,David;Jusqu'au coeur du Soleil;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Brin' dans TITRE;Jusqu'au coeur du Soleil;Brin,David
Clarke,Arthur C. & Preuss,Paul [Base Vénus-04] Méduse (1990) french.Alex.epub;Clarke,Arthur C. & Preuss,Paul;Méduse;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clarke' dans TITRE;Méduse;Clarke,Arthur C. & Preuss,Paul
Vengeance Anglaise, Une - Pierre Zaccone.epub;Zaccone, Pierre;Vengeance Anglaise, Une;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Vengeance Anglaise, Une;Zaccone, Pierre
Murakami,Haruki [-06] Danse, danse, danse (1988) french.Alex.epub;Murakami,Haruki;Danse, danse, danse;60;PROBABLE;Nom d'auteur connu 'Murakami' dans TITRE;Danse, danse, danse;Murakami,Haruki
Incurables, Les - Bassoff,Jon.epub;Incurables, Les;Bassoff,Jon;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Bassoff,Jon;Incurables, Les
Christie,Agatha [Hercule poirot-16] Témoin muet (1937) french.Alex.epub;Christie,Agatha;Témoin muet;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Témoin muet;Christie,Agatha
Beaulieu,Mallès de {madame} [] Robinson de douze ans (1834) french.zzz.epub;Beaulieu,Mallès de;Robinson de douze ans;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Beaulieu' dans TITRE;Robinson de douze ans;Beaulieu,Mallès de
Sheckley,Robert [] Options (1975) french.Alex.epub;Sheckley,Robert;Options;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Sheckley' dans TITRE;Options;Sheckley,Robert
Roberts,Nora [Lieutenant Eve Dallas-04] Crimes en cascade (1995) french.zzz.epub;Roberts,Nora;Crimes en cascade;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Crimes en cascade;Roberts,Nora
Fournier,Jean-Louis [] Il a jamais tué personne, mon papa (1999) french.zzz.epub;Fournier,Jean-Louis;Il a jamais tué personne, mon papa;60;PROBABLE;Nom d'auteur connu 'Fournier' dans TITRE;Il a jamais tué personne, mon papa;Fournier,Jean-Louis
Djian,Philippe [R-12] Ardoise (2002) french.zzz.epub;Djian,Philippe;Ardoise;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Djian' dans TITRE;Ardoise;Djian,Philippe
Enard,Mathias [] Parle-leur de batailles, de rois et d'éléphants.epub;Enard,Mathias;Parle-leur de batailles, de rois et d'éléphants;60;PROBABLE;Nom d'auteur connu 'Enard' dans TITRE;Parle-leur de batailles, de rois et d'éléphants;Enard,Mathias
Serge,Victor {Victor Lvovitch Kibaltchitch} [R-02] Naissance de notre force (1931) french.zzz.epub;Serge,Victor;Naissance de notre force;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Serge' dans TITRE;Naissance de notre force;Serge,Victor
Patterson,James & Marklund,Liza [-20] Bons baisers du tueur (2010) french.zzz.epub;Patterson,James & Marklund,Liza;Bons baisers du tueur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Patterson' dans TITRE;Bons baisers du tueur;Patterson,James & Marklund,Liza
Dantec,Maurice G. [] Artefact.epub;Dantec,Maurice G.;Artefact;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dantec' dans TITRE;Artefact;Dantec,Maurice G.
Guieu,Jimmy [-105-Blade et Baker-32] Flammes sur Batoog.epub;Guieu,Jimmy;Flammes sur Batoog;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Flammes sur Batoog;Guieu,Jimmy
Nothomb,Amélie [R-14] Acide sulfurique (2005) french.Alex.epub;Nothomb,Amélie;Acide sulfurique;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Nothomb' dans TITRE;Acide sulfurique;Nothomb,Amélie
Trône de Fer -05-L'Invincible Forteresse, Le - inconnu.epub;inconnu;Trône de Fer -05-L'Invincible Forteresse, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;Trône de Fer -05-L'Invincible Forteresse, Le;inconnu
Robson,Justina [Lila Black-01] Bienvenue en Otopia (2006) french.Alex.epub;Robson,Justina;Bienvenue en Otopia;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Robson' dans TITRE;Bienvenue en Otopia;Robson,Justina
King,Stephen [] Roadmaster (2002) french.Alex.epub;King,Stephen;Roadmaster;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Roadmaster;King,Stephen
Hugo,Victor [] Notre-Dame de Paris...epub;Hugo,Victor;Notre-Dame de Paris..;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hugo' dans TITRE;Notre-Dame de Paris..;Hugo,Victor
SAS 106 Le disparu des Canaries - Gérard De Villiers.epub;De Villiers, Gérard;SAS 106 Le disparu des Canaries;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;SAS 106 Le disparu des Canaries;De Villiers, Gérard
Camus,Albert [] Discours de suède (1958) french.zzz.epub;Camus,Albert;Discours de suède;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Camus' dans TITRE;Discours de suède;Camus,Albert
Disch,Thomas [] Génocides (1965) french.Alex.epub;Disch,Thomas;Génocides;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Disch' dans TITRE;Génocides;Disch,Thomas
Hamilton,Laurell K. [Anita Blake-07] Offrande brulée (1998) french.Alex.epub;Hamilton,Laurell K.;Offrande brulée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Offrande brulée;Hamilton,Laurell K.
Chandler,Elizabeth [Le baiser de l'ange-2] Soupçons (1995) french.Alex.epub;Chandler,Elizabeth;Soupçons;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Chandler' dans TITRE;Soupçons;Chandler,Elizabeth
Patterson,James & Marklund,Liza [] Bons baisers du tueur (2010) french.zzz.epub;Patterson,James & Marklund,Liza;Bons baisers du tueur;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Patterson' dans TITRE;Bons baisers du tueur;Patterson,James & Marklund,Liza
Reichs,Kathy [Temperance Brennan-09] Meurtres au scalpel ou Entre deux os (2007) french.zzz.epub;Reichs,Kathy;Meurtres au scalpel ou Entre deux os;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Reichs' dans TITRE;Meurtres au scalpel ou Entre deux os;Reichs,Kathy
Guieu,Jimmy [-031] Demain l'apocalypse.epub;Guieu,Jimmy;Demain l'apocalypse;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Demain l'apocalypse;Guieu,Jimmy
Bukowski,Charles [] Donne.epub;Bukowski,Charles;Donne;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Bukowski' dans TITRE;Donne;Bukowski,Charles
Trône de Fer -10-Le Chaos, Le - inconnu.epub;inconnu;Trône de Fer -10-Le Chaos, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;Trône de Fer -10-Le Chaos, Le;inconnu
Pouy,Jean-Bernard [] Belle de Fontenay (1996) french.zzz.epub;Pouy,Jean-Bernard;Belle de Fontenay;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pouy' dans TITRE;Belle de Fontenay;Pouy,Jean-Bernard
Proust,Marcel [A la recherche du temps perdu-03-05] A l'ombre des jeunes filles en fleurs (1919) french.zzz.epub;Proust,Marcel;A l'ombre des jeunes filles en fleurs;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Proust' dans TITRE;A l'ombre des jeunes filles en fleurs;Proust,Marcel
Clancy,Tom & Pieczenik,Steve [Op-Center-5] Rapport de force (1998) french.zzz.epub;Clancy,Tom & Pieczenik,Steve;Rapport de force;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Rapport de force;Clancy,Tom & Pieczenik,Steve
Davidson,MaryJanice [Queen Betsy-2] Vampire et fauchée (2004) french.Alex.epub;Davidson,MaryJanice;Vampire et fauchée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Davidson' dans TITRE;Vampire et fauchée;Davidson,MaryJanice
Dantec,Maurice G. [] Babylon Babies.epub;Dantec,Maurice G.;Babylon Babies;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dantec' dans TITRE;Babylon Babies;Dantec,Maurice G.
Matricule 1139_ Inédit - Peter Robinson.epub;Peter Robinson;Matricule 1139_ Inédit;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Matricule 1139_ Inédit;Peter Robinson
Dantec,Maurice G. [] Métacortex (2010) french.zzz.epub;Dantec,Maurice G.;Métacortex;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dantec' dans TITRE;Métacortex;Dantec,Maurice G.
Grain de la voix. Entretiens (1962-1980), Le - Roland Barthes.epub;Roland Barthes;Grain de la voix. Entretiens (1962-1980), Le;90;PROBABLE;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;Grain de la voix. Entretiens (1962-1980), Le;Roland Barthes
Mankell,Henning [Wallander-10] Avant le gel.epub;Mankell,Henning;Avant le gel;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Mankell' dans TITRE;Avant le gel;Mankell,Henning
Brussolo,Serge [Peggy Meetchum-2] Baignade accompagnée (1999) french.Alex.epub;Brussolo,Serge;Baignade accompagnée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Brussolo' dans TITRE;Baignade accompagnée;Brussolo,Serge
Dard,Frédéric [San-Antonio-089] Certaines l'aiment chauve (1975) french.zzz.epub;Dard,Frédéric;Certaines l'aiment chauve;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Certaines l'aiment chauve;Dard,Frédéric
Hamilton,Peter F. [Trilogie du vide-2] Vide temporel (2008) french.Alex.epub;Hamilton,Peter F.;Vide temporel;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Vide temporel;Hamilton,Peter F.
Trône de Fer -03-La Bataille des Rois, Le - inconnu.epub;inconnu;Trône de Fer -03-La Bataille des Rois, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;Trône de Fer -03-La Bataille des Rois, Le;inconnu
Roberts,Nora [R-06] Coupable innocence (1987) french.zzz.epub;Roberts,Nora;Coupable innocence;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Coupable innocence;Roberts,Nora
Morgan,Richard [] Black man (2007) french.Alex.epub;Morgan,Richard;Black man;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Morgan' dans TITRE;Black man;Morgan,Richard
Heinlein,Robert A. [-01] Sixième colonne (1941) french.Alex.epub;Heinlein,Robert A.;Sixième colonne;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Heinlein' dans TITRE;Sixième colonne;Heinlein,Robert A.
Wilson,Robert Charles [] Spin (2005) french.Alex.epub;Wilson,Robert Charles;Spin;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Wilson' dans TITRE;Spin;Wilson,Robert Charles
Anderson,Kevin J. [La saga des sept soleils-05] Ombres et flammes (2006) Science-fiction .Z.epub;Anderson,Kevin J.;Ombres et flammes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Anderson' dans TITRE;Ombres et flammes;Anderson,Kevin J.
Halter,Marek [-18-La bible au féminin-2] Tsippora (2003) french.Alex.epub;Halter,Marek;Tsippora;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Halter' dans TITRE;Tsippora;Halter,Marek
King,Stephen [] Désolation (1996) french.zzz.epub;King,Stephen;Désolation;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Désolation;King,Stephen
King,William [Gotrek & Félix-05] Tueur de monstres (.) Fantasy .Z.epub;King,William;Tueur de monstres (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Tueur de monstres (.);King,William
Hérault,Paul-Jean [Le cycle de Cal de ter-04] Hors contrôle.epub;Hérault,Paul-Jean;Hors contrôle;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hérault' dans TITRE;Hors contrôle;Hérault,Paul-Jean
Dard,Frédéric [San-Antonio-133] Galantine de volaille pour dames frivoles (1987) french.zzz.epub;Dard,Frédéric;Galantine de volaille pour dames frivoles;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Galantine de volaille pour dames frivoles;Dard,Frédéric
Malet,Léo [Nouveaux mystères de Paris-03] Fièvre au Marais - Paris 3e (1955) french.zzz.epub;Malet,Léo;Fièvre au Marais - Paris 3e;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Fièvre au Marais - Paris 3e;Malet,Léo
Silverberg,Robert [Cycle du nouveau printemps-1] A la fin de L'hiver (1988) french.Alex.epub;Silverberg,Robert;A la fin de L'hiver;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Silverberg' dans TITRE;A la fin de L'hiver;Silverberg,Robert
Zévaco,Michel [Les Pardaillan-05] Pardaillan et Fausta (1913) french.feed.epub;Zévaco,Michel;Pardaillan et Fausta;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zévaco' dans TITRE;Pardaillan et Fausta;Zévaco,Michel
